7026,"[17-10-2025] Result of B.Voc (Tourism and Travel Management) Semester-I Examination held in January, 2025",unidata/results/ 7026.pdf,~/uniimg/newgif.gif
7025,"[15-10-2025] Result of B.Sc Nursing College (Kishtwar) 4th Year Examination held in August, 2025",unidata/results/ 7025.pdf,~/uniimg/newgif.gif
6106,[13-10-2025] Aggregate result of 21-MS-2022,unidata/results/ 6106.pdf,~/uniimg/newgif.gif
6105,[13-10-2025] Aggregate result of 16-MS-2021,unidata/results/ 6105.pdf,~/uniimg/newgif.gif
6104,[13-10-2025] Aggregate result of 14-Mic-2021,unidata/results/ 6104.pdf,~/uniimg/newgif.gif
6103,[13-10-2025] Aggregate result of M.Sc. botany batch 2022,unidata/results/ 6103.pdf,~/uniimg/newgif.gif
6102,"[10-10-2025] Result of M.Sc. Botany semester 4th batch 2022 backlog exam held in May-Sept, 2025",unidata/results/ 6102.pdf,~/uniimg/newgif.gif
6101,"[10-10-2025] Result of M.Sc. Botany semester 4th batch 2023 exam held in May-Sept, 2025",unidata/results/ 6101.pdf,~/uniimg/newgif.gif
6100,"[09-10-2025] Re-evaluation Result Notifications of B.Tech. Civil Engineering/ Civil Engineering-Lateral Entry End-of-Semester - V (Regular) examination held in Jan.-Feb., 2025",unidata/results/ 6100.pdf,~/uniimg/newgif.gif
6099,"[09-10-2025] Result of M.A Education semester 4th held in May-Sept, 2025",unidata/results/ 6099.pdf,~/uniimg/newgif.gif
6098,[08-10-2025] Fwd: Result of 24-Bot-2023 and 37-Bot-2023 semester 1st exams held inJan-Feb. 2025,unidata/results/ 6098.pdf,~/uniimg/newgif.gif
6097,[08-10-2025] Result of 19-Bio-2023 semester 1st exams held in Jan. Feb 2025,unidata/results/ 6097.pdf,~/uniimg/newgif.gif
6096,[08-10-2025] Result of M.Sc Zoology semester 1st exams held in Jan. Feb. 2025,unidata/results/ 6096.pdf,~/uniimg/newgif.gif
6095,[08-10-2025] Result of 24-Bot-2023 and 37-Bot-2023 exams held inJan-Feb. 2025,unidata/results/ 6095.pdf,~/uniimg/newgif.gif
6094,[08-10-2025] Result of MSc Biotechnology semester 4th Batch 2023 exam held in August 2025,unidata/results/ 6094.pdf,~/uniimg/newgif.gif
6093,"[08-10-2025] Result of 48-Bot-2023 semester 1st exam held in Jan-Feb,2025",unidata/results/ 6093.pdf,~/uniimg/newgif.gif
6092,"[08-10-2025] Result of 35 -EVS-2023 semester 1st examination held in Jan-Feb,2025",unidata/results/ 6092.pdf,~/uniimg/newgif.gif
